24.516195 1.0257575
24.575251 1.0263271
24.63054 1.0268575
24.682043 1.0273489
24.729738 1.0278016
24.773608 1.0282159
24.813634 1.028592
24.849802 1.0289303
24.882097 1.0292311
24.910506 1.0294947
24.935018 1.0297214
24.955624 1.0299114
24.972316 1.0300649
24.985086 1.0301821
24.993931 1.0302631
24.998848 1.0303081

